date,symbol,name,asset_type,monthly_return,price,is_synthetic
2022-11-30,BOND,Aggregate Bond Index,bond,-0.01141209,147.664228,True
2022-12-31,BOND,Aggregate Bond Index,bond,-0.00935201,146.283271,True
2023-01-31,BOND,Aggregate Bond Index,bond,0.00199572,146.575212,True
2023-02-28,BOND,Aggregate Bond Index,bond,-0.00576041,145.730879,True
2023-03-31,BOND,Aggregate Bond Index,bond,0.01576282,148.028008,True
2023-04-30,BOND,Aggregate Bond Index,bond,-0.00894473,146.703937,True
2023-05-31,BOND,Aggregate Bond Index,bond,-0.00227537,146.370131,True
2023-06-30,BOND,Aggregate Bond Index,bond,0.01054849,147.914114,True
2023-07-31,BOND,Aggregate Bond Index,bond,0.01717008,150.453812,True
2023-08-31,BOND,Aggregate Bond Index,bond,0.02176621,153.728621,True
2023-09-30,BOND,Aggregate Bond Index,bond,0.02458409,157.5079,True
2023-10-31,BOND,Aggregate Bond Index,bond,-0.00608543,156.549397,True
2023-11-30,BOND,Aggregate Bond Index,bond,0.00550302,157.410892,True
2023-12-31,BOND,Aggregate Bond Index,bond,-0.01557236,154.959633,True
2024-01-31,BOND,Aggregate Bond Index,bond,0.00528982,155.779341,True
2024-02-29,BOND,Aggregate Bond Index,bond,-0.01326711,153.7126,True
2024-03-31,BOND,Aggregate Bond Index,bond,0.00234578,154.073176,True
2024-04-30,BOND,Aggregate Bond Index,bond,-0.025954,150.07436,True
2024-05-31,BOND,Aggregate Bond Index,bond,0.01363284,152.120301,True
2024-06-30,BOND,Aggregate Bond Index,bond,0.0066835,153.136996,True
2024-07-31,BOND,Aggregate Bond Index,bond,-0.00689515,152.081094,True
2024-08-31,BOND,Aggregate Bond Index,bond,-0.00323931,151.588456,True
2024-09-30,BOND,Aggregate Bond Index,bond,0.0253171,155.426236,True
2024-10-31,BOND,Aggregate Bond Index,bond,-0.01037904,153.813061,True
2024-11-30,BOND,Aggregate Bond Index,bond,-0.00306312,153.341913,True
2024-12-31,BOND,Aggregate Bond Index,bond,-0.0049117,152.588744,True
2025-01-31,BOND,Aggregate Bond Index,bond,0.01471979,154.834818,True
2025-02-28,BOND,Aggregate Bond Index,bond,-0.00420566,154.183636,True
2025-03-31,BOND,Aggregate Bond Index,bond,-0.00501584,153.410274,True
2025-04-30,BOND,Aggregate Bond Index,bond,0.03000552,158.013429,True
2025-05-31,BOND,Aggregate Bond Index,bond,-0.0054627,157.150249,True
2025-06-30,BOND,Aggregate Bond Index,bond,-0.00919919,155.704594,True
2025-07-31,BOND,Aggregate Bond Index,bond,0.01176441,157.536367,True
2025-08-31,BOND,Aggregate Bond Index,bond,0.00130014,157.741186,True
2025-09-30,BOND,Aggregate Bond Index,bond,0.00725182,158.885097,True
2025-10-31,BOND,Aggregate Bond Index,bond,-0.0126628,156.873168,True
2025-11-30,BOND,Aggregate Bond Index,bond,0.00073066,156.987788,True
2025-12-31,BOND,Aggregate Bond Index,bond,0.01484458,159.318207,True
2010-01-31,CASH,Cash Proxy,cash,0.00112967,100.112967,True
2010-02-28,CASH,Cash Proxy,cash,0.00148555,100.261689,True
2010-03-31,CASH,Cash Proxy,cash,0.00029118,100.290884,True
2010-04-30,CASH,Cash Proxy,cash,0.00280151,100.57185,True
2010-05-31,CASH,Cash Proxy,cash,0.00037405,100.609469,True
2010-06-30,CASH,Cash Proxy,cash,0.00150605,100.760992,True
2010-07-31,CASH,Cash Proxy,cash,0.00295109,101.058347,True
2010-08-31,CASH,Cash Proxy,cash,0.0003172,101.090403,True
2010-09-30,CASH,Cash Proxy,cash,0.00113731,101.205374,True
2010-10-31,CASH,Cash Proxy,cash,0.00142713,101.349808,True
2010-11-30,CASH,Cash Proxy,cash,0.00085132,101.436089,True
2010-12-31,CASH,Cash Proxy,cash,0.00124758,101.562639,True
2011-01-31,CASH,Cash Proxy,cash,0.00028451,101.591534,True
2011-02-28,CASH,Cash Proxy,cash,0.00030408,101.622426,True
2011-03-31,CASH,Cash Proxy,cash,0.00049829,101.673063,True
2011-04-30,CASH,Cash Proxy,cash,4.568e-05,101.677708,True
2011-05-31,CASH,Cash Proxy,cash,0.00025899,101.704042,True
2011-06-30,CASH,Cash Proxy,cash,0.0011917,101.825243,True
2011-07-31,CASH,Cash Proxy,cash,0.00137151,101.964897,True
2011-08-31,CASH,Cash Proxy,cash,0.00020599,101.985901,True
2011-09-30,CASH,Cash Proxy,cash,0.0017303,102.162367,True
2011-10-31,CASH,Cash Proxy,cash,0.00242823,102.41044,True
2011-11-30,CASH,Cash Proxy,cash,0.00101881,102.514777,True
2011-12-31,CASH,Cash Proxy,cash,0.00108067,102.625562,True
2012-01-31,CASH,Cash Proxy,cash,0.00051835,102.678759,True
2012-02-29,CASH,Cash Proxy,cash,0.00172748,102.856134,True
2012-03-31,CASH,Cash Proxy,cash,0.00193559,103.055222,True
2012-04-30,CASH,Cash Proxy,cash,0.00175336,103.235915,True
2012-05-31,CASH,Cash Proxy,cash,0.00230175,103.473538,True
2012-06-30,CASH,Cash Proxy,cash,-0.00030269,103.442218,True
2012-07-31,CASH,Cash Proxy,cash,0.00085322,103.530477,True
2012-08-31,CASH,Cash Proxy,cash,-0.0003786,103.49128,True
2012-09-30,CASH,Cash Proxy,cash,0.001006,103.595392,True
2012-10-31,CASH,Cash Proxy,cash,0.0025467,103.859219,True
2012-11-30,CASH,Cash Proxy,cash,0.00168607,104.034332,True
2012-12-31,CASH,Cash Proxy,cash,0.00030716,104.066287,True
2013-01-31,CASH,Cash Proxy,cash,0.00031569,104.09914,True
2013-02-28,CASH,Cash Proxy,cash,0.00159361,104.265034,True
2013-03-31,CASH,Cash Proxy,cash,0.00092947,104.361945,True
2013-04-30,CASH,Cash Proxy,cash,0.00104135,104.470622,True
2013-05-31,CASH,Cash Proxy,cash,0.00033956,104.506096,True
2013-06-30,CASH,Cash Proxy,cash,0.00133743,104.645865,True
2013-07-31,CASH,Cash Proxy,cash,0.00145142,104.79775,True
2013-08-31,CASH,Cash Proxy,cash,0.00138115,104.942492,True
2013-09-30,CASH,Cash Proxy,cash,0.00071585,105.017615,True
2013-10-31,CASH,Cash Proxy,cash,0.00061134,105.081817,True
2013-11-30,CASH,Cash Proxy,cash,0.00029939,105.113277,True
2013-12-31,CASH,Cash Proxy,cash,0.00211107,105.335178,True
2014-01-31,CASH,Cash Proxy,cash,0.00196886,105.542568,True
2014-02-28,CASH,Cash Proxy,cash,0.0022067,105.775469,True
2014-03-31,CASH,Cash Proxy,cash,0.00233381,106.022329,True
2014-04-30,CASH,Cash Proxy,cash,0.00051246,106.076661,True
2014-05-31,CASH,Cash Proxy,cash,0.0018233,106.270071,True
2014-06-30,CASH,Cash Proxy,cash,0.00031695,106.303754,True
2014-07-31,CASH,Cash Proxy,cash,0.00109974,106.42066,True
2014-08-31,CASH,Cash Proxy,cash,0.00192524,106.625545,True
2014-09-30,CASH,Cash Proxy,cash,0.00215414,106.855231,True
2014-10-31,CASH,Cash Proxy,cash,0.00065347,106.925058,True
2014-11-30,CASH,Cash Proxy,cash,0.0021627,107.156305,True
2014-12-31,CASH,Cash Proxy,cash,0.00148042,107.314942,True
2015-01-31,CASH,Cash Proxy,cash,0.00192998,107.522057,True
2015-02-28,CASH,Cash Proxy,cash,0.00106164,107.636207,True
2015-03-31,CASH,Cash Proxy,cash,0.00027953,107.666294,True
2015-04-30,CASH,Cash Proxy,cash,0.00216695,107.899602,True
2015-05-31,CASH,Cash Proxy,cash,0.0009712,108.004394,True
2015-06-30,CASH,Cash Proxy,cash,0.00048371,108.056636,True
2015-07-31,CASH,Cash Proxy,cash,0.00131757,108.199009,True
2015-08-31,CASH,Cash Proxy,cash,0.00224393,108.4418,True
2015-09-30,CASH,Cash Proxy,cash,0.00128887,108.581567,True
2015-10-31,CASH,Cash Proxy,cash,0.00134377,108.727476,True
2015-11-30,CASH,Cash Proxy,cash,0.0014979,108.890338,True
2015-12-31,CASH,Cash Proxy,cash,0.00263164,109.176898,True
2016-01-31,CASH,Cash Proxy,cash,0.00171442,109.364073,True
2016-02-29,CASH,Cash Proxy,cash,0.00263386,109.652124,True
2016-03-31,CASH,Cash Proxy,cash,8.84e-06,109.653092,True
2016-04-30,CASH,Cash Proxy,cash,0.00237023,109.912996,True
2016-05-31,CASH,Cash Proxy,cash,0.00108799,110.03258,True
2016-06-30,CASH,Cash Proxy,cash,0.0006454,110.103595,True
2016-07-31,CASH,Cash Proxy,cash,0.00259554,110.389373,True
2016-08-31,CASH,Cash Proxy,cash,0.00258486,110.674714,True
2016-09-30,CASH,Cash Proxy,cash,0.000378,110.716549,True
2016-10-31,CASH,Cash Proxy,cash,0.00022833,110.741829,True
2016-11-30,CASH,Cash Proxy,cash,0.00230119,110.996666,True
2016-12-31,CASH,Cash Proxy,cash,0.00152448,111.165878,True
2017-01-31,CASH,Cash Proxy,cash,0.00121671,111.301135,True
2017-02-28,CASH,Cash Proxy,cash,-0.000532,111.241923,True
2017-03-31,CASH,Cash Proxy,cash,0.00303185,111.579192,True
2017-04-30,CASH,Cash Proxy,cash,0.00053408,111.638784,True
2017-05-31,CASH,Cash Proxy,cash,0.00076467,111.724151,True
2017-06-30,CASH,Cash Proxy,cash,0.00197111,111.944372,True
2017-07-31,CASH,Cash Proxy,cash,0.00023785,111.970998,True
2017-08-31,CASH,Cash Proxy,cash,0.00177644,112.169907,True
2017-09-30,CASH,Cash Proxy,cash,0.00110982,112.294396,True
2017-10-31,CASH,Cash Proxy,cash,0.00066815,112.369425,True
2017-11-30,CASH,Cash Proxy,cash,0.00054853,112.431063,True
2017-12-31,CASH,Cash Proxy,cash,8.258e-05,112.440347,True
2018-01-31,CASH,Cash Proxy,cash,0.00180109,112.642862,True
2018-02-28,CASH,Cash Proxy,cash,0.0014785,112.809405,True
2018-03-31,CASH,Cash Proxy,cash,0.00142373,112.970014,True
2018-04-30,CASH,Cash Proxy,cash,-0.00016694,112.951155,True
2018-05-31,CASH,Cash Proxy,cash,0.00054928,113.013197,True
2018-06-30,CASH,Cash Proxy,cash,0.00216687,113.258082,True
2018-07-31,CASH,Cash Proxy,cash,-0.00014034,113.242187,True
2018-08-31,CASH,Cash Proxy,cash,0.00050229,113.299067,True
2018-09-30,CASH,Cash Proxy,cash,0.00197958,113.523352,True
2018-10-31,CASH,Cash Proxy,cash,0.0017782,113.72522,True
2018-11-30,CASH,Cash Proxy,cash,0.00068181,113.802759,True
2018-12-31,CASH,Cash Proxy,cash,0.0013354,113.954731,True
2019-01-31,CASH,Cash Proxy,cash,0.00049976,114.01168,True
2019-02-28,CASH,Cash Proxy,cash,0.00110069,114.137172,True
2019-03-31,CASH,Cash Proxy,cash,0.0011983,114.273942,True
2019-04-30,CASH,Cash Proxy,cash,0.00207078,114.510579,True
2019-05-31,CASH,Cash Proxy,cash,0.00222107,114.764915,True
2019-06-30,CASH,Cash Proxy,cash,0.00159689,114.948182,True
2019-07-31,CASH,Cash Proxy,cash,0.00080218,115.040391,True
2019-08-31,CASH,Cash Proxy,cash,0.00051007,115.099069,True
2019-09-30,CASH,Cash Proxy,cash,0.00103918,115.218678,True
2019-10-31,CASH,Cash Proxy,cash,0.00193824,115.441999,True
2019-11-30,CASH,Cash Proxy,cash,0.0023486,115.713127,True
2019-12-31,CASH,Cash Proxy,cash,0.00078109,115.803509,True
2020-01-31,CASH,Cash Proxy,cash,0.00084877,115.9018,True
2020-02-29,CASH,Cash Proxy,cash,0.00260566,116.2038,True
2020-03-31,CASH,Cash Proxy,cash,0.00256501,116.501864,True
2020-04-30,CASH,Cash Proxy,cash,0.00201961,116.737153,True
2020-05-31,CASH,Cash Proxy,cash,0.00231703,117.007636,True
2020-06-30,CASH,Cash Proxy,cash,0.00336195,117.40101,True
2020-07-31,CASH,Cash Proxy,cash,0.00094041,117.511416,True
2020-08-31,CASH,Cash Proxy,cash,0.00256163,117.812437,True
2020-09-30,CASH,Cash Proxy,cash,0.00097478,117.927277,True
2020-10-31,CASH,Cash Proxy,cash,0.00221528,118.18852,True
2020-11-30,CASH,Cash Proxy,cash,0.00233926,118.464993,True
2020-12-31,CASH,Cash Proxy,cash,0.00035418,118.506951,True
2021-01-31,CASH,Cash Proxy,cash,0.00123083,118.652813,True
2021-02-28,CASH,Cash Proxy,cash,0.0011138,118.784968,True
2021-03-31,CASH,Cash Proxy,cash,0.00037262,118.829229,True
2021-04-30,CASH,Cash Proxy,cash,0.00218794,119.08922,True
2021-05-31,CASH,Cash Proxy,cash,0.00205424,119.333858,True
2021-06-30,CASH,Cash Proxy,cash,0.00233002,119.611908,True
2021-07-31,CASH,Cash Proxy,cash,0.00040164,119.659949,True
2021-08-31,CASH,Cash Proxy,cash,0.00067095,119.740235,True
2021-09-30,CASH,Cash Proxy,cash,0.00106524,119.867788,True
2021-10-31,CASH,Cash Proxy,cash,0.00252231,120.170132,True
2021-11-30,CASH,Cash Proxy,cash,0.00205931,120.417599,True
2021-12-31,CASH,Cash Proxy,cash,0.00196403,120.654104,True
2022-01-31,CASH,Cash Proxy,cash,0.00127327,120.807729,True
2022-02-28,CASH,Cash Proxy,cash,0.00207798,121.058765,True
2022-03-31,CASH,Cash Proxy,cash,0.00264193,121.378594,True
2022-04-30,CASH,Cash Proxy,cash,0.00158301,121.570738,True
2022-05-31,CASH,Cash Proxy,cash,0.0016586,121.772375,True
2022-06-30,CASH,Cash Proxy,cash,0.00019626,121.796275,True
2022-07-31,CASH,Cash Proxy,cash,0.00085409,121.9003,True
2022-08-31,CASH,Cash Proxy,cash,0.00111118,122.035752,True
2022-09-30,CASH,Cash Proxy,cash,0.00113457,122.174211,True
2022-10-31,CASH,Cash Proxy,cash,0.00247503,122.476596,True
2022-11-30,CASH,Cash Proxy,cash,0.00082607,122.577771,True
2022-12-31,CASH,Cash Proxy,cash,0.00132096,122.739691,True
2023-01-31,CASH,Cash Proxy,cash,0.00157526,122.933038,True
2023-02-28,CASH,Cash Proxy,cash,0.00222831,123.206971,True
2023-03-31,CASH,Cash Proxy,cash,-5.522e-05,123.200167,True
2023-04-30,CASH,Cash Proxy,cash,0.00093085,123.314848,True
2023-05-31,CASH,Cash Proxy,cash,0.00044211,123.369366,True
2023-06-30,CASH,Cash Proxy,cash,0.00140523,123.542729,True
2023-07-31,CASH,Cash Proxy,cash,0.00114459,123.684135,True
2023-08-31,CASH,Cash Proxy,cash,0.00204619,123.937216,True
2023-09-30,CASH,Cash Proxy,cash,0.00138137,124.108419,True
2023-10-31,CASH,Cash Proxy,cash,0.00127403,124.266537,True
2023-11-30,CASH,Cash Proxy,cash,0.0016707,124.474149,True
2023-12-31,CASH,Cash Proxy,cash,-0.00071213,124.385507,True
2024-01-31,CASH,Cash Proxy,cash,0.00103937,124.51479,True
2024-02-29,CASH,Cash Proxy,cash,0.00167883,124.723829,True
2024-03-31,CASH,Cash Proxy,cash,0.00036177,124.76895,True
2024-04-30,CASH,Cash Proxy,cash,0.0019803,125.016029,True
2024-05-31,CASH,Cash Proxy,cash,0.00139995,125.191045,True
2024-06-30,CASH,Cash Proxy,cash,0.00223601,125.470973,True
2024-07-31,CASH,Cash Proxy,cash,0.00081111,125.572744,True
2024-08-31,CASH,Cash Proxy,cash,0.00145504,125.755457,True
2024-09-30,CASH,Cash Proxy,cash,0.00057243,125.827443,True
2024-10-31,CASH,Cash Proxy,cash,0.00117677,125.975513,True
2024-11-30,CASH,Cash Proxy,cash,0.00132706,126.14269,True
2024-12-31,CASH,Cash Proxy,cash,0.00086633,126.251972,True
2025-01-31,CASH,Cash Proxy,cash,0.00156362,126.449382,True
2025-02-28,CASH,Cash Proxy,cash,0.00138489,126.624501,True
2025-03-31,CASH,Cash Proxy,cash,-0.00055438,126.554302,True
2025-04-30,CASH,Cash Proxy,cash,0.00211941,126.822522,True
2025-05-31,CASH,Cash Proxy,cash,0.00051207,126.887464,True
2025-06-30,CASH,Cash Proxy,cash,0.00216666,127.162385,True
2025-07-31,CASH,Cash Proxy,cash,-0.00128649,126.998792,True
2025-08-31,CASH,Cash Proxy,cash,0.00017786,127.02138,True
2025-09-30,CASH,Cash Proxy,cash,0.00183517,127.254486,True
2025-10-31,CASH,Cash Proxy,cash,0.00170981,127.472067,True
2025-11-30,CASH,Cash Proxy,cash,0.00209018,127.738507,True
2025-12-31,CASH,Cash Proxy,cash,0.00040857,127.790697,True
2010-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.02177486,97.822514,True
2010-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.01797656,96.064001,True
2010-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.09484221,105.174924,True
2010-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.10975331,93.631628,True
2010-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.01068783,92.630909,True
2010-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.0277932,95.205418,True
2010-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.06312416,89.195656,True
2010-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.06187839,83.676373,True
2010-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.00237232,83.477866,True
2010-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.15235559,96.196185,True
2010-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.02224669,98.336232,True
2010-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.01980344,100.283628,True
2011-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.0425744,104.553143,True
2011-02-28,TECH_SAMPLE,Technology Share Basket,stock,0.17322852,122.664729,True
2011-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.0730112,131.620629,True
2011-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.1548843,111.23466,True
2011-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.11009926,123.481514,True
2011-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.00065783,123.562744,True
2011-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.17926006,145.712609,True
2011-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.04849564,138.646183,True
2011-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.04079026,132.990769,True
2011-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0354224,128.279917,True
2011-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.00306278,128.672809,True
2011-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0354703,124.108747,True
2012-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.00360105,124.555668,True
2012-02-29,TECH_SAMPLE,Technology Share Basket,stock,0.09967257,136.970452,True
2012-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.02482008,140.370069,True
2012-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.08998481,153.001243,True
2012-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.10322619,168.794978,True
2012-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.17187651,197.80687,True
2012-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.08404784,181.18163,True
2012-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.03882993,188.2169,True
2012-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.10580634,208.131441,True
2012-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.06127196,220.884062,True
2012-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.16629664,257.616339,True
2012-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.01894295,252.736326,True
2013-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.13664153,218.202047,True
2013-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.05773059,205.605115,True
2013-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.0590512,217.746343,True
2013-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.09260049,237.909761,True
2013-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.01652179,241.840456,True
2013-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.03056823,234.447821,True
2013-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.01611723,238.226471,True
2013-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.10916807,212.219747,True
2013-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.03578689,219.814432,True
2013-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.08593044,238.703183,True
2013-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.15630214,276.013002,True
2013-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0281972,268.230207,True
2014-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.13825415,305.314148,True
2014-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.0297488,296.231419,True
2014-03-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00384533,295.092311,True
2014-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.06746054,275.185224,True
2014-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.04297162,263.360069,True
2014-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.02776797,256.047095,True
2014-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.05209125,269.384909,True
2014-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.13139582,304.780961,True
2014-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.11903684,341.061124,True
2014-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.00414715,342.475555,True
2014-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.15589167,289.086467,True
2014-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.02909552,297.497589,True
2015-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.20727735,235.833077,True
2015-02-28,TECH_SAMPLE,Technology Share Basket,stock,0.00844326,237.824277,True
2015-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.04463505,248.439577,True
2015-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.00777655,246.507574,True
2015-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0524138,233.587176,True
2015-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.11073171,259.452682,True
2015-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.01622451,263.662175,True
2015-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.12227016,231.424158,True
2015-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.00206556,230.946137,True
2015-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.02322313,236.309429,True
2015-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.03942064,226.99396,True
2015-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00211446,226.513991,True
2016-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.02797831,220.176513,True
2016-02-29,TECH_SAMPLE,Technology Share Basket,stock,0.02128306,224.862543,True
2016-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.14673256,257.857198,True
2016-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.03789385,267.628401,True
2016-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.03376352,276.664477,True
2016-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.13747148,314.697953,True
2016-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00052176,314.533758,True
2016-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.02270848,307.391173,True
2016-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.02110466,313.87856,True
2016-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.05121587,297.802997,True
2016-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.05648369,280.981986,True
2016-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.03283006,290.206641,True
2017-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.13736161,250.343389,True
2017-02-28,TECH_SAMPLE,Technology Share Basket,stock,0.02560543,256.753541,True
2017-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.00310891,257.551764,True
2017-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.00945062,255.11774,True
2017-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.03732069,264.63891,True
2017-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.09748871,238.839603,True
2017-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.063104,223.767869,True
2017-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.05947473,237.076402,True
2017-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.05750599,250.709715,True
2017-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00072384,250.528243,True
2017-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.07015759,268.104699,True
2017-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.0535288,282.456023,True
2018-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.05300661,297.42806,True
2018-02-28,TECH_SAMPLE,Technology Share Basket,stock,0.00418128,298.67169,True
2018-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.0362389,309.495225,True
2018-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.01156524,313.074611,True
2018-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.05062387,328.923658,True
2018-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.03877498,341.677668,True
2018-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.04449262,326.475533,True
2018-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.11011729,362.426133,True
2018-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.0163872,368.365281,True
2018-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.03872181,382.629053,True
2018-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.03806657,368.063678,True
2018-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.04521358,384.705155,True
2019-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.07333155,356.49413,True
2019-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.09870695,321.305682,True
2019-03-31,TECH_SAMPLE,Technology Share Basket,stock,-0.06540267,300.291432,True
2019-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.26742242,380.596094,True
2019-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.07952169,350.33045,True
2019-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.10232032,314.484525,True
2019-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0857166,287.52798,True
2019-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.08183377,311.05748,True
2019-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.06764709,290.015346,True
2019-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.08671584,264.866423,True
2019-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.02662333,257.814797,True
2019-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00623246,256.207976,True
2020-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.01770962,260.745321,True
2020-02-29,TECH_SAMPLE,Technology Share Basket,stock,-0.02523337,254.165837,True
2020-03-31,TECH_SAMPLE,Technology Share Basket,stock,-0.07102024,236.114917,True
2020-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.0178728,240.334953,True
2020-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.09207604,218.205862,True
2020-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.02604048,223.888048,True
2020-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.07458644,240.58706,True
2020-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.02391408,234.833641,True
2020-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.11707271,207.34103,True
2020-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.03676373,199.7184,True
2020-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.00688499,198.343341,True
2020-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.07359038,212.939502,True
2021-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.13956109,242.657571,True
